latitude,longitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
38.25,-120.34,17.0,5497.0,1056.0,997.0,408.0,2.9821,111500.0
38.23,-120.37,13.0,4401.0,829.0,924.0,383.0,2.6942,123500.0
38.25,-120.37,13.0,4495.0,856.0,1149.0,459.0,2.5352,113700.0
38.29,-120.27,10.0,3486.0,695.0,298.0,124.0,3.3542,103800.0
38.31,-120.27,13.0,3297.0,662.0,267.0,97.0,3.075,108300.0
38.42,-120.19,11.0,1568.0,369.0,82.0,33.0,3.125,77500.0
39.03,-121.91,48.0,1096.0,218.0,657.0,199.0,2.7841,65800.0
38.99,-122.0,39.0,1548.0,323.0,815.0,286.0,2.9489,67500.0
39.0,-122.13,23.0,3832.0,774.0,2435.0,747.0,2.2754,59200.0
39.15,-121.99,17.0,6440.0,1204.0,3266.0,1142.0,2.7137,72000.0
39.22,-122.04,27.0,1446.0,295.0,670.0,281.0,3.2625,92800.0
39.25,-122.08,52.0,224.0,38.0,120.0,45.0,3.017,112500.0
39.1,-122.33,10.0,266.0,62.0,154.0,49.0,2.25,75000.0
39.15,-122.2,33.0,1064.0,174.0,434.0,147.0,3.125,108000.0
39.13,-122.09,28.0,4169.0,895.0,2587.0,810.0,2.331,65500.0
39.34,-122.05,44.0,1064.0,230.0,494.0,175.0,2.875,61500.0
39.31,-122.17,35.0,2791.0,552.0,1395.0,476.0,2.5625,62700.0
39.3,-122.51,19.0,1629.0,386.0,551.0,214.0,1.7463,68800.0
39.21,-122.01,50.0,1592.0,372.0,781.0,307.0,2.2679,69100.0
39.21,-122.01,52.0,1989.0,392.0,985.0,396.0,2.5556,75800.0
39.21,-122.01,39.0,1214.0,250.0,660.0,249.0,2.4559,75000.0
39.3,-121.96,39.0,701.0,130.0,271.0,89.0,2.1845,112500.0
38.03,-121.65,28.0,3144.0,694.0,1095.0,482.0,3.4402,192400.0
38.03,-121.63,17.0,2549.0,596.0,1169.0,500.0,3.6694,209400.0
38.04,-121.63,25.0,2019.0,411.0,888.0,326.0,3.2619,183800.0
38.0,-121.73,3.0,9217.0,1522.0,3578.0,1272.0,5.0016,189100.0
38.0,-121.72,7.0,7957.0,1314.0,4460.0,1293.0,4.9618,156500.0
37.98,-121.72,5.0,7105.0,1143.0,3523.0,1088.0,5.0468,168800.0
37.98,-121.68,19.0,3388.0,599.0,1707.0,575.0,3.6411,162800.0
37.98,-121.7,9.0,3079.0,519.0,1562.0,512.0,5.1041,172900.0
37.99,-121.71,27.0,3861.0,718.0,2085.0,707.0,3.3558,129700.0
37.99,-121.67,22.0,1046.0,195.0,527.0,164.0,4.375,213500.0
37.93,-121.68,44.0,1014.0,225.0,704.0,238.0,1.6554,119400.0
37.94,-121.7,36.0,1710.0,320.0,861.0,300.0,2.8828,131100.0
37.95,-121.69,15.0,1850.0,441.0,1348.0,403.0,3.8125,125400.0
37.96,-121.7,33.0,2396.0,452.0,1391.0,465.0,3.2813,151400.0
37.93,-121.66,19.0,2055.0,358.0,1064.0,350.0,4.7426,263100.0
37.91,-121.7,17.0,1962.0,291.0,825.0,267.0,4.8958,187100.0
37.93,-121.7,19.0,2005.0,405.0,972.0,403.0,2.2216,156700.0
37.95,-121.74,5.0,4980.0,774.0,2399.0,763.0,5.7104,186300.0
37.93,-121.7,10.0,3258.0,612.0,1779.0,558.0,4.6587,152500.0
37.91,-121.6,13.0,2479.0,394.0,1075.0,350.0,5.1017,241400.0
37.9,-121.6,5.0,14684.0,2252.0,4276.0,1722.0,6.9051,340900.0
37.86,-121.61,30.0,1428.0,287.0,989.0,287.0,3.691,154400.0
37.85,-121.64,22.0,1999.0,415.0,967.0,320.0,4.4583,253900.0
38.01,-121.8,46.0,2273.0,495.0,1088.0,447.0,2.2532,109400.0
38.01,-121.81,47.0,1942.0,430.0,1074.0,393.0,2.2361,105100.0
38.01,-121.81,52.0,1124.0,245.0,528.0,226.0,2.2639,128500.0
38.02,-121.82,46.0,176.0,43.0,101.0,40.0,2.2361,93800.0
38.01,-121.82,42.0,1017.0,253.0,798.0,266.0,2.1719,99100.0
38.01,-121.82,50.0,1120.0,281.0,625.0,239.0,1.5988,96400.0
38.01,-121.82,25.0,3018.0,606.0,1614.0,568.0,3.4722,127000.0
38.02,-121.84,46.0,66.0,22.0,37.0,21.0,0.536,87500.0
38.01,-121.78,19.0,2688.0,469.0,1216.0,422.0,4.4491,133900.0
38.01,-121.79,17.0,4032.0,814.0,1749.0,618.0,3.1728,146800.0
38.0,-121.79,34.0,3090.0,593.0,1588.0,566.0,3.6118,124700.0
38.01,-121.8,44.0,3184.0,581.0,1399.0,548.0,2.7234,110200.0
38.01,-121.8,37.0,3058.0,567.0,1351.0,523.0,3.5179,130800.0
38.0,-121.78,8.0,2371.0,375.0,1094.0,396.0,5.3245,174500.0
38.01,-121.77,13.0,2983.0,534.0,1417.0,510.0,3.9861,168100.0
37.99,-121.81,18.0,2807.0,445.0,1315.0,437.0,4.8194,170400.0
37.99,-121.81,22.0,2331.0,359.0,1086.0,340.0,5.1435,150800.0
37.98,-121.82,13.0,3995.0,605.0,1969.0,607.0,5.0164,165200.0
38.01,-121.82,47.0,1265.0,254.0,587.0,247.0,2.6364,93500.0
38.0,-121.82,29.0,2070.0,452.0,985.0,420.0,2.8466,113400.0
38.0,-121.81,37.0,2724.0,579.0,1400.0,540.0,2.905,97300.0
38.0,-121.82,30.0,3268.0,567.0,1714.0,565.0,4.4583,131000.0
38.0,-121.85,26.0,3364.0,570.0,1806.0,566.0,4.2647,133400.0
38.0,-121.85,24.0,2269.0,584.0,1239.0,542.0,2.0411,100000.0
38.0,-121.83,15.0,6365.0,1646.0,3838.0,1458.0,2.5495,103600.0
38.0,-121.83,25.0,1710.0,288.0,799.0,259.0,4.8359,145300.0
37.99,-121.83,23.0,1150.0,174.0,572.0,174.0,4.9167,152400.0
37.99,-121.83,23.0,1970.0,296.0,935.0,279.0,4.4853,145900.0
37.99,-121.83,18.0,2741.0,449.0,1507.0,460.0,4.7566,142500.0
38.0,-121.83,8.0,2572.0,738.0,1384.0,684.0,1.7161,75800.0
37.99,-121.84,13.0,4545.0,952.0,2188.0,901.0,3.3625,126100.0
37.99,-121.84,15.0,2380.0,385.0,1292.0,388.0,4.6029,142600.0
37.99,-121.83,16.0,2919.0,462.0,1456.0,453.0,5.6779,164700.0
38.0,-121.79,36.0,1141.0,234.0,562.0,213.0,2.5893,108500.0
37.99,-121.79,10.0,4156.0,609.0,1878.0,586.0,5.6506,178600.0
37.99,-121.79,18.0,3646.0,534.0,1651.0,535.0,5.7321,164700.0
38.0,-121.8,34.0,2738.0,475.0,1316.0,459.0,3.5368,122500.0
37.99,-121.8,16.0,3077.0,465.0,1575.0,446.0,5.5,179500.0
37.99,-121.77,4.0,5623.0,780.0,2429.0,716.0,5.4409,205100.0
38.03,-121.88,10.0,2769.0,619.0,1045.0,469.0,4.1111,158600.0
38.04,-121.9,36.0,1489.0,331.0,838.0,259.0,1.2024,90200.0
38.04,-121.86,52.0,242.0,59.0,188.0,54.0,1.3958,67500.0
38.02,-121.87,52.0,2264.0,439.0,1403.0,476.0,2.7083,99400.0
38.03,-121.88,52.0,1225.0,250.0,725.0,231.0,2.0,101400.0
38.03,-121.9,51.0,2982.0,689.0,1831.0,608.0,2.0034,87700.0
38.02,-121.88,46.0,2112.0,466.0,1249.0,382.0,2.5737,87000.0
38.02,-121.89,36.0,2707.0,550.0,1827.0,545.0,3.3371,94600.0
38.02,-121.9,5.0,1560.0,369.0,1037.0,372.0,3.6154,181800.0
38.02,-121.87,31.0,3644.0,746.0,2229.0,678.0,3.1389,117800.0
38.0,-121.88,16.0,2605.0,440.0,1352.0,408.0,4.1947,140300.0
38.01,-121.88,9.0,5329.0,1284.0,2827.0,1202.0,2.7374,150000.0
38.01,-121.89,30.0,4114.0,743.0,1994.0,722.0,4.2227,134400.0
38.0,-121.88,22.0,721.0,117.0,367.0,129.0,5.3098,151900.0
38.0,-121.86,4.0,4075.0,927.0,2239.0,849.0,3.5857,165200.0
38.0,-121.86,16.0,3216.0,464.0,1504.0,453.0,5.25,161700.0
37.99,-121.89,4.0,2171.0,597.0,928.0,461.0,4.1016,170500.0
37.99,-121.88,16.0,3787.0,515.0,1606.0,507.0,5.5676,174200.0
38.0,-121.87,17.0,2713.0,442.0,1475.0,415.0,4.8542,144100.0
37.99,-121.87,15.0,2203.0,312.0,1051.0,311.0,4.9783,163900.0
38.01,-121.89,28.0,3639.0,751.0,2362.0,641.0,3.0042,103900.0
38.02,-121.9,12.0,1497.0,360.0,943.0,341.0,2.1417,122200.0
38.01,-121.9,16.0,2604.0,454.0,1696.0,481.0,4.6628,136000.0
38.02,-121.92,8.0,2750.0,479.0,1526.0,484.0,5.102,156500.0
38.01,-121.89,32.0,1000.0,188.0,663.0,212.0,4.0972,99200.0
38.01,-121.9,34.0,3779.0,766.0,2356.0,722.0,3.5129,110600.0
38.0,-121.9,14.0,1930.0,363.0,990.0,322.0,4.1094,162200.0
38.0,-121.9,14.0,2677.0,368.0,1288.0,375.0,6.0497,177500.0
38.01,-121.92,7.0,1632.0,248.0,879.0,262.0,6.1237,166000.0
38.01,-121.93,9.0,2294.0,389.0,1142.0,365.0,5.3363,160800.0
38.02,-121.93,13.0,1524.0,286.0,940.0,308.0,5.1337,154800.0
38.03,-121.95,5.0,5526.0,,3207.0,1012.0,4.0767,143100.0
38.03,-121.94,27.0,1654.0,478.0,1141.0,420.0,1.4871,87100.0
38.02,-121.96,35.0,2691.0,542.0,1409.0,505.0,3.016,95300.0
38.02,-121.95,9.0,3360.0,833.0,2041.0,810.0,2.1013,100700.0
38.02,-121.94,29.0,5765.0,1170.0,3266.0,1131.0,2.7907,113900.0
38.03,-121.92,16.0,2176.0,464.0,1410.0,434.0,3.5436,100200.0
38.02,-121.92,16.0,1840.0,355.0,1288.0,338.0,4.2067,125000.0
38.02,-121.91,15.0,2966.0,558.0,1687.0,527.0,3.4817,129800.0
38.04,-121.97,38.0,2505.0,554.0,1595.0,498.0,2.5833,83500.0
38.03,-121.97,17.0,3685.0,685.0,1939.0,649.0,3.7043,139800.0
38.05,-121.98,31.0,2810.0,518.0,1640.0,503.0,3.3661,98500.0
38.03,-122.0,4.0,2341.0,408.0,1235.0,431.0,6.0424,165900.0
37.98,-122.0,32.0,1013.0,169.0,436.0,173.0,5.1118,226900.0
37.97,-122.0,27.0,2491.0,428.0,1171.0,431.0,5.1021,202800.0
37.99,-122.0,28.0,4035.0,641.0,1881.0,659.0,5.4607,192300.0
37.98,-122.0,31.0,2030.0,337.0,867.0,341.0,5.0915,193200.0
37.98,-121.99,23.0,2293.0,411.0,969.0,399.0,4.4536,184000.0
37.97,-121.99,28.0,2839.0,428.0,1372.0,443.0,6.2135,217200.0
37.98,-122.0,35.0,1192.0,201.0,535.0,172.0,4.9219,182000.0
37.98,-122.0,36.0,404.0,77.0,237.0,88.0,4.525,161300.0
37.96,-121.95,18.0,2739.0,393.0,1072.0,374.0,6.1436,259500.0
37.97,-121.97,27.0,1691.0,289.0,807.0,296.0,6.1168,210500.0
37.97,-121.97,24.0,1330.0,183.0,656.0,205.0,5.0092,244100.0
37.96,-121.97,28.0,1433.0,290.0,877.0,313.0,4.7891,184800.0
37.96,-121.96,28.0,1838.0,273.0,899.0,270.0,5.2145,229200.0
37.95,-121.96,7.0,3418.0,740.0,1583.0,676.0,3.6133,196100.0
37.96,-121.98,22.0,2987.0,,1420.0,540.0,3.65,204100.0
37.97,-121.97,26.0,1977.0,264.0,817.0,273.0,5.7512,240200.0
37.97,-121.98,26.0,2714.0,390.0,1232.0,409.0,5.9617,231100.0
37.97,-121.98,26.0,2738.0,428.0,1316.0,430.0,5.2442,213200.0
37.97,-121.99,22.0,2823.0,509.0,1271.0,474.0,5.1333,207200.0
37.97,-121.99,30.0,3320.0,589.0,1470.0,543.0,4.6071,184100.0
37.96,-122.0,32.0,3364.0,666.0,1980.0,678.0,3.7,179000.0
37.96,-122.0,28.0,4071.0,713.0,2033.0,647.0,4.5833,190700.0
37.95,-121.96,13.0,3216.0,765.0,1627.0,715.0,3.0859,167800.0
37.95,-121.97,8.0,4253.0,709.0,1883.0,662.0,5.431,246700.0
37.96,-121.98,12.0,5048.0,1122.0,2209.0,1014.0,3.1573,126700.0
37.96,-121.99,16.0,3324.0,479.0,1470.0,461.0,7.6166,260400.0
37.96,-121.99,17.0,2756.0,423.0,1228.0,426.0,5.5872,200600.0
37.95,-121.98,14.0,6290.0,854.0,2724.0,820.0,6.7371,267400.0
37.95,-121.98,16.0,2984.0,406.0,1317.0,397.0,6.7821,265900.0
37.95,-122.0,9.0,2214.0,256.0,848.0,239.0,6.8145,339200.0
37.73,-121.94,22.0,1980.0,291.0,861.0,290.0,6.2726,258200.0
37.73,-121.94,22.0,6719.0,1068.0,2843.0,994.0,6.1265,260300.0
37.73,-121.93,23.0,2564.0,347.0,1043.0,351.0,6.2048,275000.0
37.73,-121.93,8.0,831.0,231.0,404.0,224.0,3.375,350000.0
37.74,-121.95,19.0,1127.0,170.0,518.0,167.0,6.3325,250000.0
37.74,-121.95,19.0,5721.0,837.0,2653.0,813.0,6.2631,266000.0
37.75,-121.94,17.0,2559.0,370.0,1238.0,377.0,6.2781,269800.0
37.73,-121.92,24.0,1407.0,327.0,501.0,295.0,2.4821,157200.0
37.74,-121.93,16.0,3326.0,419.0,1272.0,402.0,6.8806,343500.0
37.75,-121.94,16.0,5121.0,735.0,2464.0,761.0,6.6204,296100.0
37.79,-121.97,17.0,5688.0,824.0,2111.0,773.0,6.6131,312500.0
37.8,-121.98,17.0,3354.0,422.0,1457.0,425.0,7.6473,345800.0
37.8,-121.98,16.0,2498.0,330.0,1027.0,343.0,8.155,343700.0
37.81,-121.98,18.0,2903.0,387.0,1127.0,372.0,5.5921,359100.0
37.81,-121.96,12.0,6488.0,778.0,2404.0,765.0,8.3188,403400.0
37.8,-121.97,17.0,3279.0,418.0,1222.0,381.0,7.9168,356000.0
37.8,-121.94,8.0,11336.0,1657.0,4089.0,1555.0,7.8287,369200.0
37.79,-121.97,16.0,3873.0,484.0,1451.0,501.0,6.7857,341300.0
37.78,-121.95,4.0,14652.0,2826.0,5613.0,2579.0,6.3942,356700.0
37.76,-121.96,8.0,3865.0,463.0,1548.0,432.0,9.7037,425100.0
37.76,-121.94,4.0,6875.0,1439.0,2889.0,1307.0,4.6932,356100.0
37.76,-121.93,5.0,2255.0,269.0,876.0,258.0,10.3345,461400.0
37.74,-121.92,8.0,452.0,51.0,140.0,43.0,12.5915,432400.0
37.78,-121.93,2.0,227.0,35.0,114.0,49.0,3.1591,434700.0
37.74,-121.96,2.0,200.0,20.0,25.0,9.0,15.0001,350000.0
37.76,-121.97,8.0,3743.0,581.0,1633.0,567.0,6.7027,381900.0
37.77,-121.97,13.0,7241.0,1007.0,3221.0,947.0,7.2216,324600.0
37.74,-121.98,8.0,2865.0,389.0,1376.0,417.0,7.9393,399300.0
37.82,-122.0,20.0,2206.0,458.0,926.0,432.0,4.6042,256400.0
37.82,-121.99,22.0,1248.0,271.0,579.0,269.0,3.375,200000.0
37.77,-121.99,14.0,8213.0,1364.0,3283.0,1286.0,5.1755,294800.0
37.81,-121.99,17.0,465.0,83.0,146.0,75.0,4.9018,188500.0
37.86,-122.0,18.0,8953.0,1074.0,3011.0,993.0,10.7372,500001.0
37.87,-121.97,4.0,1029.0,126.0,416.0,122.0,13.4883,500001.0
37.84,-121.96,29.0,7479.0,977.0,2744.0,943.0,7.5139,398200.0
37.84,-122.0,16.0,7681.0,946.0,2777.0,908.0,9.5271,500001.0
37.85,-121.96,10.0,3209.0,379.0,1199.0,392.0,12.2478,500001.0
37.83,-121.99,16.0,2939.0,380.0,1177.0,396.0,8.0839,372000.0
37.82,-121.98,18.0,9117.0,1248.0,3280.0,1167.0,8.003,351300.0
37.81,-121.95,5.0,7178.0,898.0,2823.0,907.0,9.0776,450400.0
37.98,-121.84,8.0,7505.0,1089.0,3325.0,1016.0,5.2699,204200.0
37.97,-121.81,8.0,1584.0,236.0,615.0,202.0,6.4753,166800.0
37.97,-121.78,4.0,17032.0,2546.0,7653.0,2359.0,5.5601,213700.0
37.95,-121.83,17.0,1133.0,244.0,716.0,235.0,2.875,162500.0
37.83,-121.94,11.0,2836.0,373.0,959.0,335.0,10.5815,500001.0
37.82,-121.89,4.0,11444.0,1355.0,3898.0,1257.0,13.2949,500001.0
37.81,-121.91,7.0,3477.0,416.0,1216.0,395.0,13.1499,500001.0
37.81,-121.82,12.0,4711.0,659.0,2089.0,621.0,8.3209,485400.0
37.99,-121.96,2.0,3129.0,707.0,1606.0,698.0,2.9591,210100.0
37.94,-121.96,26.0,3084.0,505.0,1557.0,501.0,5.1582,194700.0
37.95,-121.96,25.0,4026.0,791.0,1850.0,709.0,4.1483,181200.0
37.94,-121.95,21.0,3153.0,411.0,1318.0,431.0,6.8642,285400.0
37.93,-121.97,4.0,3241.0,464.0,1552.0,494.0,6.6134,307000.0
37.92,-121.99,14.0,1780.0,224.0,764.0,226.0,9.0243,427700.0
37.89,-121.93,13.0,2085.0,292.0,852.0,264.0,7.3445,366700.0
37.96,-121.92,14.0,5332.0,884.0,2093.0,839.0,5.2798,237400.0
37.95,-121.94,18.0,2541.0,355.0,986.0,346.0,7.1978,288000.0
37.93,-121.91,13.0,1610.0,198.0,703.0,217.0,8.7059,329400.0
37.94,-121.94,26.0,1299.0,174.0,533.0,180.0,6.2296,291700.0
37.93,-121.94,16.0,3421.0,427.0,1341.0,428.0,7.5695,320400.0
37.93,-121.93,16.0,2876.0,391.0,1089.0,377.0,6.299,286900.0
37.93,-121.93,16.0,2169.0,262.0,877.0,245.0,6.6049,312600.0
37.94,-121.95,27.0,1469.0,216.0,578.0,219.0,5.9346,253600.0
41.68,-123.91,22.0,1880.0,360.0,743.0,314.0,2.9688,152700.0
41.88,-123.83,18.0,1504.0,357.0,660.0,258.0,3.13,116700.0
38.96,-119.94,20.0,1451.0,386.0,467.0,255.0,1.5536,212500.0
38.95,-119.95,8.0,430.0,107.0,36.0,18.0,2.625,187500.0
38.95,-119.95,22.0,1058.0,352.0,851.0,269.0,2.02,87500.0
38.95,-119.95,21.0,2046.0,580.0,952.0,353.0,1.7245,92200.0
38.95,-119.94,25.0,1789.0,536.0,1134.0,396.0,2.32,91300.0
38.94,-119.95,24.0,2180.0,517.0,755.0,223.0,2.5875,173400.0
38.94,-119.93,27.0,1709.0,408.0,97.0,44.0,2.4917,200000.0
38.94,-119.97,26.0,1485.0,334.0,406.0,180.0,1.9667,84600.0
38.93,-119.97,24.0,856.0,185.0,388.0,108.0,3.1806,107200.0
38.96,-119.98,25.0,2443.0,444.0,868.0,342.0,3.5417,114800.0
38.94,-119.96,19.0,1429.0,292.0,585.0,188.0,2.2589,131600.0
38.94,-119.96,27.0,1492.0,393.0,717.0,254.0,1.8906,104200.0
38.93,-119.96,22.0,2731.0,632.0,1215.0,483.0,2.83,110500.0
38.92,-119.94,24.0,1258.0,216.0,235.0,96.0,4.6,136800.0
38.94,-119.98,25.0,1339.0,328.0,503.0,219.0,1.9018,109700.0
38.94,-119.98,23.0,1564.0,298.0,339.0,147.0,4.0417,99300.0
38.94,-119.99,24.0,1216.0,289.0,421.0,185.0,3.1625,103600.0
38.94,-119.99,22.0,3119.0,640.0,786.0,351.0,3.0806,118500.0
38.93,-119.99,23.0,1882.0,414.0,673.0,277.0,2.9091,141900.0
38.93,-119.98,28.0,1194.0,272.0,494.0,203.0,2.3281,85800.0
38.93,-119.98,25.0,1262.0,293.0,534.0,226.0,2.6607,90400.0
38.92,-119.98,27.0,2682.0,606.0,1010.0,399.0,3.15,86900.0
38.92,-119.98,28.0,1408.0,312.0,522.0,221.0,2.0708,89600.0
38.93,-120.0,17.0,8005.0,1382.0,999.0,383.0,3.9722,313400.0
38.93,-120.01,22.0,3080.0,610.0,1045.0,425.0,2.996,126100.0
38.92,-120.0,17.0,1106.0,207.0,466.0,180.0,3.3295,126600.0
38.92,-120.0,26.0,529.0,116.0,191.0,83.0,3.5,103600.0
38.92,-120.01,23.0,964.0,246.0,485.0,198.0,1.7188,96100.0
38.92,-120.01,25.0,1758.0,357.0,689.0,278.0,2.675,104200.0
38.91,-120.02,22.0,2138.0,493.0,829.0,330.0,2.2056,107200.0
38.92,-120.02,24.0,1194.0,246.0,414.0,151.0,3.2396,101900.0
38.91,-120.01,27.0,968.0,191.0,283.0,143.0,2.0938,94400.0
38.91,-120.01,17.0,2732.0,609.0,1005.0,499.0,1.9851,86700.0
38.89,-120.01,24.0,1669.0,422.0,589.0,281.0,3.0089,100800.0
38.9,-120.0,21.0,1653.0,419.0,737.0,308.0,1.9727,114100.0
38.88,-119.99,17.0,2807.0,529.0,675.0,251.0,2.7457,107800.0
38.9,-119.98,16.0,3109.0,572.0,885.0,334.0,3.5,134700.0
38.91,-119.92,15.0,3831.0,625.0,984.0,328.0,5.0718,162500.0
38.87,-120.0,12.0,1437.0,268.0,395.0,144.0,4.225,127600.0
38.84,-119.96,17.0,2722.0,512.0,828.0,289.0,3.5714,109700.0
38.76,-120.02,15.0,3142.0,618.0,725.0,285.0,4.3333,121400.0
38.86,-120.04,16.0,2708.0,481.0,712.0,261.0,3.7891,117700.0
38.89,-120.03,15.0,3042.0,588.0,918.0,336.0,3.8333,118800.0
38.86,-120.02,19.0,2429.0,459.0,883.0,300.0,3.017,97600.0
39.06,-120.13,22.0,2465.0,539.0,381.0,146.0,2.875,87500.0
39.04,-120.16,18.0,2040.0,402.0,350.0,129.0,4.0313,126000.0
39.01,-120.16,16.0,1463.0,264.0,54.0,26.0,4.975,206300.0
39.01,-120.06,19.0,2967.0,528.0,112.0,48.0,4.0714,437500.0
38.91,-120.1,33.0,1561.0,282.0,30.0,11.0,1.875,500001.0
38.91,-120.97,7.0,4341.0,716.0,1978.0,682.0,4.8311,172200.0
38.81,-121.04,11.0,3522.0,623.0,1456.0,544.0,3.93,163400.0
38.94,-120.72,10.0,1604.0,352.0,540.0,190.0,3.7625,113200.0
38.91,-120.88,15.0,3876.0,778.0,1960.0,691.0,2.902,127300.0
38.86,-120.92,11.0,1720.0,345.0,850.0,326.0,3.2027,128600.0
38.83,-120.87,12.0,2180.0,423.0,1070.0,377.0,2.8562,128200.0
38.81,-120.84,11.0,1280.0,286.0,609.0,248.0,3.1635,132600.0
38.89,-120.81,17.0,1438.0,324.0,675.0,268.0,2.9444,119300.0
38.83,-120.79,15.0,1374.0,291.0,709.0,239.0,1.7222,118500.0
38.85,-120.71,8.0,1877.0,479.0,884.0,323.0,3.4688,120100.0
38.87,-120.5,10.0,81.0,41.0,55.0,16.0,4.9583,87500.0
38.9,-120.3,11.0,1961.0,435.0,113.0,53.0,0.9227,95500.0
38.68,-121.09,15.0,5218.0,711.0,1949.0,659.0,4.7083,213300.0
38.67,-121.08,10.0,2499.0,331.0,1040.0,333.0,6.844,239600.0
38.66,-121.07,22.0,1831.0,274.0,813.0,269.0,4.6394,173400.0
38.7,-121.06,9.0,13255.0,1739.0,5001.0,1627.0,6.314,228900.0
38.58,-121.0,12.0,3425.0,549.0,1357.0,451.0,5.3344,217500.0
38.73,-121.01,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,197500.0
38.69,-120.99,5.0,5743.0,1074.0,2651.0,962.0,4.1163,172500.0
38.66,-121.02,4.0,7392.0,1155.0,3096.0,1065.0,4.5246,198900.0
38.67,-120.99,8.0,4913.0,744.0,2005.0,723.0,5.4413,187900.0
38.67,-120.98,13.0,3432.0,516.0,1286.0,470.0,5.584,186600.0
38.66,-120.98,9.0,2073.0,404.0,916.0,373.0,3.225,163300.0
38.68,-120.98,5.0,4810.0,909.0,2242.0,900.0,3.2964,176900.0
38.69,-120.95,10.0,3421.0,563.0,1689.0,545.0,5.2032,217100.0
38.66,-120.96,11.0,2339.0,436.0,1062.0,380.0,3.9036,180800.0
38.65,-120.97,9.0,3707.0,602.0,1601.0,555.0,4.0714,300600.0
38.65,-120.93,12.0,2213.0,384.0,1097.0,351.0,4.5568,170100.0
38.62,-120.91,12.0,4545.0,748.0,2033.0,718.0,4.1843,207600.0
38.79,-120.95,12.0,3247.0,579.0,1459.0,517.0,4.3981,202800.0
38.77,-120.93,9.0,2229.0,355.0,788.0,341.0,5.5111,196300.0
38.73,-120.91,11.0,5460.0,859.0,2645.0,838.0,4.835,230600.0
38.71,-120.87,13.0,2692.0,470.0,1302.0,420.0,4.0,167400.0
38.77,-120.84,11.0,1013.0,188.0,410.0,158.0,4.825,184600.0
38.75,-120.86,15.0,1533.0,300.0,674.0,287.0,2.5625,146100.0
38.74,-120.83,17.0,3685.0,775.0,1714.0,734.0,2.2269,128300.0
38.73,-120.84,17.0,2616.0,492.0,1158.0,457.0,2.8807,142600.0
38.73,-120.81,38.0,2005.0,385.0,882.0,353.0,2.5104,120500.0
38.74,-120.78,28.0,4236.0,877.0,2008.0,881.0,2.1603,111300.0
38.74,-120.81,29.0,2259.0,482.0,1099.0,463.0,2.3314,121600.0
38.76,-120.76,21.0,3509.0,606.0,1576.0,564.0,2.6392,148500.0
38.73,-120.76,17.0,512.0,129.0,314.0,140.0,1.5625,108300.0
38.73,-120.78,31.0,3117.0,616.0,1606.0,588.0,2.9844,127900.0
38.73,-120.81,42.0,1276.0,260.0,799.0,259.0,2.7273,128600.0
38.72,-120.78,19.0,4414.0,767.0,1865.0,699.0,3.6406,150900.0
38.76,-120.67,35.0,2104.0,403.0,1060.0,400.0,2.1682,138100.0
38.75,-120.7,19.0,2325.0,430.0,967.0,376.0,2.9,158700.0
38.73,-120.71,17.0,2146.0,396.0,862.0,351.0,2.9219,141300.0
38.77,-120.58,15.0,2155.0,394.0,857.0,356.0,4.03,141200.0
38.77,-120.58,21.0,1661.0,406.0,789.0,319.0,2.3583,108700.0
38.76,-120.6,22.0,1236.0,273.0,615.0,248.0,3.0217,106900.0
38.76,-120.59,21.0,1728.0,417.0,731.0,334.0,1.7266,94700.0
38.75,-120.63,17.0,3145.0,621.0,1432.0,559.0,2.7201,117500.0
38.69,-120.7,13.0,4492.0,821.0,2093.0,734.0,4.0709,151700.0
38.73,-120.63,11.0,4577.0,836.0,1944.0,700.0,4.0675,140200.0
38.71,-120.62,10.0,6305.0,1150.0,2597.0,921.0,4.0197,132200.0
38.68,-120.63,14.0,1821.0,316.0,769.0,266.0,3.0789,131700.0
38.75,-120.54,9.0,3006.0,540.0,1102.0,418.0,3.9812,136600.0
38.6,-120.76,14.0,2925.0,625.0,1226.0,437.0,2.5865,133800.0
38.61,-120.66,19.0,2715.0,596.0,1301.0,473.0,2.5042,126400.0
38.57,-120.72,8.0,892.0,185.0,427.0,164.0,2.6833,118800.0
38.53,-120.59,15.0,432.0,87.0,208.0,73.0,3.6125,100000.0
38.61,-120.44,9.0,2598.0,548.0,796.0,297.0,3.5192,98000.0
38.71,-120.32,13.0,1115.0,255.0,86.0,32.0,3.5667,115600.0
38.8,-120.08,34.0,1988.0,511.0,36.0,15.0,4.625,162500.0
38.58,-120.88,8.0,3417.0,604.0,1703.0,623.0,4.0827,170700.0
38.63,-120.84,12.0,1313.0,231.0,731.0,232.0,5.7373,208300.0
38.67,-120.81,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,118800.0
38.65,-120.76,17.0,2319.0,430.0,1126.0,372.0,3.5511,155900.0
38.69,-120.85,18.0,5928.0,1097.0,2697.0,1096.0,3.4872,141400.0
38.7,-120.79,13.0,5036.0,1034.0,2243.0,923.0,2.3319,138500.0
36.73,-119.81,51.0,956.0,196.0,662.0,180.0,2.101,56700.0
36.73,-119.81,47.0,1314.0,416.0,1155.0,326.0,1.372,49600.0
36.74,-119.81,36.0,607.0,155.0,483.0,146.0,1.5625,47500.0
