make,model,year,engine_hp,engine_cylinders,transmission_type,vehicle_style,highway_mpg,city_mpg,price
Nissan,370Z,2017,332.0,6.0,MANUAL,Coupe,26,18,37970
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Coupe,26,19,38370
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Coupe,26,19,34870
Nissan,370Z,2017,332.0,6.0,MANUAL,Coupe,26,18,29990
Nissan,370Z,2017,350.0,6.0,MANUAL,Coupe,26,18,45490
Nissan,370Z,2017,350.0,6.0,MANUAL,Coupe,26,18,41990
Nissan,370Z,2017,332.0,6.0,MANUAL,Convertible,24,17,45270
Nissan,370Z,2017,332.0,6.0,MANUAL,Coupe,26,18,33570
Nissan,370Z,2017,332.0,6.0,MANUAL,Convertible,24,17,48100
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Coupe,26,19,39270
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Convertible,25,18,46570
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Convertible,25,18,49400
Nissan,370Z,2017,332.0,6.0,MANUAL,Coupe,26,18,37070
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Convertible,25,18,41820
Nissan,370Z,2017,350.0,6.0,AUTOMATIC,Coupe,26,19,46790
Nissan,370Z,2017,350.0,6.0,AUTOMATIC,Coupe,26,19,43290
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Coupe,26,19,31290
Mazda,3,2015,184.0,4.0,MANUAL,Sedan,37,25,25045
Mazda,3,2015,184.0,4.0,AUTOMATIC,Sedan,39,28,26095
Mazda,3,2015,155.0,4.0,AUTOMATIC,Sedan,41,30,23795
Mazda,3,2015,155.0,4.0,MANUAL,Sedan,41,29,19595
Mazda,3,2015,155.0,4.0,MANUAL,Sedan,41,29,18445
Mazda,3,2015,184.0,4.0,MANUAL,Sedan,37,25,23845
Mazda,3,2015,184.0,4.0,AUTOMATIC,4dr Hatchback,37,27,25395
Mazda,3,2015,184.0,4.0,AUTOMATIC,Sedan,39,28,24895
Mazda,3,2015,184.0,4.0,MANUAL,4dr Hatchback,35,26,25545
Mazda,3,2015,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,24295
Mazda,3,2015,155.0,4.0,AUTOMATIC,Sedan,41,30,19495
Mazda,3,2015,155.0,4.0,MANUAL,4dr Hatchback,40,29,20095
Mazda,3,2015,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,19995
Mazda,3,2015,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,21145
Mazda,3,2015,155.0,4.0,MANUAL,4dr Hatchback,40,29,23245
Mazda,3,2015,155.0,4.0,MANUAL,Sedan,41,29,16945
Mazda,3,2015,184.0,4.0,MANUAL,4dr Hatchback,35,26,24345
Mazda,3,2015,155.0,4.0,AUTOMATIC,Sedan,41,30,20645
Mazda,3,2015,155.0,4.0,MANUAL,4dr Hatchback,40,29,18945
Mazda,3,2015,184.0,4.0,AUTOMATIC,4dr Hatchback,37,27,26595
Mazda,3,2015,155.0,4.0,MANUAL,Sedan,41,29,22745
Mazda,3,2015,155.0,4.0,AUTOMATIC,Sedan,41,30,17995
Mazda,3,2016,155.0,4.0,MANUAL,Sedan,41,29,22545
Mazda,3,2016,155.0,4.0,AUTOMATIC,Sedan,41,30,21095
Mazda,3,2016,184.0,4.0,AUTOMATIC,4dr Hatchback,37,27,25495
Mazda,3,2016,155.0,4.0,MANUAL,4dr Hatchback,40,29,20745
Mazda,3,2016,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,24295
Mazda,3,2016,155.0,4.0,AUTOMATIC,Sedan,41,30,23595
Mazda,3,2016,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,21795
Mazda,3,2016,155.0,4.0,MANUAL,Sedan,41,29,17845
Mazda,3,2016,184.0,4.0,AUTOMATIC,4dr Hatchback,37,27,26495
Mazda,3,2016,184.0,4.0,MANUAL,Sedan,37,25,24745
Mazda,3,2016,155.0,4.0,AUTOMATIC,Sedan,41,30,18895
Mazda,3,2016,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,19595
Mazda,3,2016,155.0,4.0,MANUAL,4dr Hatchback,40,29,23245
Mazda,3,2016,155.0,4.0,MANUAL,4dr Hatchback,40,29,18545
Mazda,3,2016,184.0,4.0,AUTOMATIC,Sedan,39,28,25795
Mazda,3,2016,155.0,4.0,MANUAL,Sedan,41,29,20045
Mazda,3,2016,184.0,4.0,MANUAL,4dr Hatchback,35,26,25445
Mazda,3,2016,184.0,4.0,AUTOMATIC,Sedan,39,28,24795
Mazda,3,2017,155.0,4.0,AUTOMATIC,Sedan,37,28,21495
Mazda,3,2017,155.0,4.0,MANUAL,Sedan,37,27,17845
Mazda,3,2017,184.0,4.0,MANUAL,Sedan,34,25,23145
Mazda,3,2017,184.0,4.0,AUTOMATIC,Sedan,36,27,24195
Mazda,3,2017,155.0,4.0,AUTOMATIC,4dr Hatchback,37,28,20145
Mazda,3,2017,184.0,4.0,AUTOMATIC,4dr Hatchback,35,26,24945
Mazda,3,2017,184.0,4.0,MANUAL,4dr Hatchback,33,25,23895
Mazda,3,2017,155.0,4.0,MANUAL,4dr Hatchback,37,27,19095
Mazda,3,2017,184.0,4.0,AUTOMATIC,4dr Hatchback,35,26,23445
Mazda,3,2017,155.0,4.0,AUTOMATIC,Sedan,37,28,18895
Mazda,3,2017,155.0,4.0,AUTOMATIC,4dr Hatchback,37,28,22245
Mazda,3,2017,184.0,4.0,MANUAL,4dr Hatchback,33,25,22395
Mazda,3,2017,155.0,4.0,MANUAL,Sedan,37,27,20445
BMW,4 Series Gran Coupe,2015,240.0,4.0,AUTOMATIC,Sedan,33,22,42300
BMW,4 Series Gran Coupe,2015,240.0,4.0,AUTOMATIC,Sedan,34,23,40300
BMW,4 Series Gran Coupe,2015,240.0,4.0,AUTOMATIC,Sedan,34,23,40300
BMW,4 Series Gran Coupe,2015,240.0,4.0,AUTOMATIC,Sedan,33,22,42300
BMW,4 Series Gran Coupe,2015,300.0,6.0,AUTOMATIC,Sedan,32,21,45800
BMW,4 Series Gran Coupe,2015,300.0,6.0,AUTOMATIC,Sedan,31,20,47800
BMW,4 Series Gran Coupe,2016,240.0,4.0,AUTOMATIC,Sedan,34,22,43650
BMW,4 Series Gran Coupe,2016,300.0,6.0,AUTOMATIC,Sedan,30,20,49950
BMW,4 Series Gran Coupe,2016,300.0,6.0,AUTOMATIC,Sedan,31,20,47950
BMW,4 Series Gran Coupe,2016,240.0,4.0,AUTOMATIC,Sedan,34,23,41650
BMW,4 Series Gran Coupe,2017,320.0,6.0,AUTOMATIC,Sedan,32,21,48300
BMW,4 Series Gran Coupe,2017,320.0,6.0,AUTOMATIC,Sedan,31,21,50300
BMW,4 Series Gran Coupe,2017,248.0,4.0,AUTOMATIC,Sedan,33,23,43950
BMW,4 Series Gran Coupe,2017,248.0,4.0,AUTOMATIC,Sedan,34,23,41950
BMW,4 Series,2015,300.0,6.0,AUTOMATIC,Convertible,29,20,56900
BMW,4 Series,2015,300.0,6.0,AUTOMATIC,Coupe,32,21,46250
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Convertible,33,21,50750
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Coupe,33,22,42750
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Convertible,34,23,48750
BMW,4 Series,2015,300.0,6.0,AUTOMATIC,Coupe,30,20,48250
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Coupe,33,22,42750
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Convertible,33,21,50750
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Coupe,35,23,40750
BMW,4 Series,2015,300.0,6.0,AUTOMATIC,Convertible,31,20,54900
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Convertible,34,23,48750
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Coupe,35,23,40750
BMW,4 Series,2016,240.0,4.0,AUTOMATIC,Convertible,33,21,52000
BMW,4 Series,2016,240.0,4.0,AUTOMATIC,Convertible,34,23,50000
BMW,4 Series,2016,240.0,4.0,MANUAL,Coupe,34,22,41850
BMW,4 Series,2016,300.0,6.0,AUTOMATIC,Coupe,30,20,50150
BMW,4 Series,2016,240.0,4.0,AUTOMATIC,Coupe,35,23,41850
BMW,4 Series,2016,300.0,6.0,AUTOMATIC,Convertible,29,20,58950
BMW,4 Series,2016,240.0,4.0,AUTOMATIC,Coupe,34,22,43850
BMW,4 Series,2016,300.0,6.0,AUTOMATIC,Coupe,31,20,48150
BMW,4 Series,2016,300.0,6.0,AUTOMATIC,Convertible,31,20,56950
BMW,4 Series,2017,248.0,4.0,AUTOMATIC,Convertible,34,23,50300
BMW,4 Series,2017,248.0,4.0,AUTOMATIC,Convertible,32,22,52300
BMW,4 Series,2017,320.0,6.0,AUTOMATIC,Coupe,31,21,50500
BMW,4 Series,2017,248.0,4.0,AUTOMATIC,Coupe,33,23,44150
BMW,4 Series,2017,248.0,4.0,AUTOMATIC,Coupe,34,23,42150
BMW,4 Series,2017,320.0,6.0,AUTOMATIC,Convertible,30,20,59300
BMW,4 Series,2017,320.0,6.0,AUTOMATIC,Convertible,29,21,57300
BMW,4 Series,2017,320.0,6.0,AUTOMATIC,Coupe,32,21,48500
Mercedes-Benz,400-Class,1992,268.0,8.0,AUTOMATIC,Sedan,20,15,2168
Mercedes-Benz,400-Class,1992,282.0,8.0,AUTOMATIC,Sedan,16,12,2497
Mercedes-Benz,400-Class,1993,275.0,8.0,AUTOMATIC,Sedan,22,16,2278
Mercedes-Benz,400-Class,1993,275.0,8.0,AUTOMATIC,Sedan,17,13,2650
Mercedes-Benz,420-Class,1990,201.0,8.0,AUTOMATIC,Sedan,17,14,2000
Mercedes-Benz,420-Class,1991,201.0,8.0,AUTOMATIC,Sedan,17,14,2186
Ferrari,456M,2001,442.0,12.0,AUTOMATIC,Coupe,14,9,223970
Ferrari,456M,2001,442.0,12.0,MANUAL,Coupe,15,9,219775
Ferrari,456M,2002,442.0,12.0,AUTOMATIC,Coupe,14,9,228625
Ferrari,456M,2002,442.0,12.0,MANUAL,Coupe,15,9,224585
Ferrari,456M,2003,442.0,12.0,AUTOMATIC,Coupe,14,9,228625
Ferrari,456M,2003,442.0,12.0,MANUAL,Coupe,15,9,224585
Ferrari,458 Italia,2013,562.0,8.0,AUTOMATED_MANUAL,Convertible,17,13,257412
Ferrari,458 Italia,2013,562.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,233509
Ferrari,458 Italia,2014,562.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,233509
Ferrari,458 Italia,2014,597.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,288000
Ferrari,458 Italia,2014,562.0,8.0,AUTOMATED_MANUAL,Convertible,17,13,257412
Ferrari,458 Italia,2015,562.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,239340
Ferrari,458 Italia,2015,562.0,8.0,AUTOMATED_MANUAL,Convertible,17,13,263553
Ferrari,458 Italia,2015,597.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,291744
Alfa Romeo,4C,2015,237.0,4.0,AUTOMATED_MANUAL,Convertible,34,24,63900
Alfa Romeo,4C,2015,237.0,4.0,AUTOMATED_MANUAL,Coupe,34,24,68400
Alfa Romeo,4C,2015,237.0,4.0,AUTOMATED_MANUAL,Coupe,34,24,53900
Alfa Romeo,4C,2016,237.0,4.0,AUTOMATED_MANUAL,Coupe,34,24,55900
Alfa Romeo,4C,2016,237.0,4.0,AUTOMATED_MANUAL,Convertible,34,24,65900
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,23,17,41365
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,23,17,35740
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,37615
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,34695
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,35725
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,43400
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,23,17,32820
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,38645
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,37825
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,43620
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,36115
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,22,17,35950
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,22,17,33210
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,38855
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,22,17,41585
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,35085
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,41310
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,22,17,36690
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,44360
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,39595
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,41850
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,22,17,42325
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,35885
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,38565
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,36915
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,22,17,34010
BMW,5 Series Gran Turismo,2015,300.0,6.0,AUTOMATIC,4dr Hatchback,28,19,60700
BMW,5 Series Gran Turismo,2015,445.0,8.0,AUTOMATIC,4dr Hatchback,24,16,71400
BMW,5 Series Gran Turismo,2015,300.0,6.0,AUTOMATIC,4dr Hatchback,26,18,63000
BMW,5 Series Gran Turismo,2015,445.0,8.0,AUTOMATIC,4dr Hatchback,25,16,69100
BMW,5 Series Gran Turismo,2016,300.0,6.0,AUTOMATIC,4dr Hatchback,26,18,63200
BMW,5 Series Gran Turismo,2016,445.0,8.0,AUTOMATIC,4dr Hatchback,24,16,72500
BMW,5 Series Gran Turismo,2016,300.0,6.0,AUTOMATIC,4dr Hatchback,28,19,60900
BMW,5 Series Gran Turismo,2017,300.0,6.0,AUTOMATIC,4dr Hatchback,26,18,63200
BMW,5 Series Gran Turismo,2017,300.0,6.0,AUTOMATIC,4dr Hatchback,27,19,60900
BMW,5 Series Gran Turismo,2017,445.0,8.0,AUTOMATIC,4dr Hatchback,24,15,72500
BMW,5 Series,2015,443.0,8.0,AUTOMATIC,Sedan,25,16,67200
BMW,5 Series,2015,302.0,6.0,AUTOMATIC,Sedan,29,20,57900
BMW,5 Series,2015,255.0,6.0,AUTOMATIC,Sedan,38,26,57100
BMW,5 Series,2015,241.0,4.0,AUTOMATIC,Sedan,33,22,52250
BMW,5 Series,2015,255.0,6.0,AUTOMATIC,Sedan,37,26,59400
BMW,5 Series,2015,443.0,8.0,AUTOMATIC,Sedan,25,17,64900
BMW,5 Series,2015,241.0,4.0,AUTOMATIC,Sedan,34,23,49950
BMW,5 Series,2015,302.0,6.0,AUTOMATIC,Sedan,31,20,55600
BMW,5 Series,2016,255.0,6.0,AUTOMATIC,Sedan,38,26,57350
BMW,5 Series,2016,302.0,6.0,AUTOMATIC,Sedan,29,20,58150
BMW,5 Series,2016,302.0,6.0,AUTOMATIC,Sedan,31,20,55850
BMW,5 Series,2016,240.0,4.0,AUTOMATIC,Sedan,34,22,52500
BMW,5 Series,2016,240.0,4.0,AUTOMATIC,Sedan,34,23,50200
BMW,5 Series,2016,443.0,8.0,AUTOMATIC,Sedan,25,16,68600
BMW,5 Series,2016,443.0,8.0,AUTOMATIC,Sedan,25,17,66300
BMW,5 Series,2016,255.0,6.0,AUTOMATIC,Sedan,37,26,59650
Mercedes-Benz,500-Class,1991,322.0,8.0,AUTOMATIC,Convertible,17,13,4155
Mercedes-Benz,500-Class,1992,322.0,8.0,AUTOMATIC,Sedan,15,11,2427
Mercedes-Benz,500-Class,1992,322.0,8.0,AUTOMATIC,Sedan,16,13,3245
Mercedes-Benz,500-Class,1992,322.0,8.0,AUTOMATIC,Convertible,17,13,4701
Mercedes-Benz,500-Class,1993,315.0,8.0,AUTOMATIC,Coupe,16,12,3176
Mercedes-Benz,500-Class,1993,315.0,8.0,AUTOMATIC,Sedan,18,14,3613
Mercedes-Benz,500-Class,1993,315.0,8.0,AUTOMATIC,Convertible,19,14,5140
Mercedes-Benz,500-Class,1993,315.0,8.0,AUTOMATIC,Sedan,16,12,2692
FIAT,500e,2015,0.0,0.0,DIRECT_DRIVE,2dr Hatchback,108,122,31800
FIAT,500e,2016,0.0,0.0,DIRECT_DRIVE,2dr Hatchback,103,121,31800
FIAT,500e,2017,0.0,0.0,DIRECT_DRIVE,2dr Hatchback,103,121,31800
FIAT,500,2015,160.0,4.0,MANUAL,Convertible,34,28,26595
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,18700
FIAT,500,2015,135.0,4.0,MANUAL,2dr Hatchback,34,28,19700
FIAT,500,2015,101.0,4.0,MANUAL,Convertible,34,28,22800
FIAT,500,2015,101.0,4.0,MANUAL,Convertible,34,28,24700
FIAT,500,2015,160.0,4.0,MANUAL,2dr Hatchback,34,28,22495
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,17495
FIAT,500,2015,101.0,4.0,MANUAL,Convertible,34,28,20345
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,17700
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,20400
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,16845
FIAT,500,2016,160.0,4.0,MANUAL,Convertible,34,28,26695
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,21295
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,20395
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,17745
FIAT,500,2016,160.0,4.0,MANUAL,2dr Hatchback,34,28,22575
FIAT,500,2016,101.0,4.0,MANUAL,Convertible,40,31,24495
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,16995
FIAT,500,2016,101.0,4.0,MANUAL,Convertible,40,31,20395
FIAT,500,2016,135.0,4.0,MANUAL,2dr Hatchback,34,28,19700
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,17900
FIAT,500,2016,101.0,4.0,MANUAL,Convertible,40,31,21395
FIAT,500,2017,160.0,4.0,MANUAL,2dr Hatchback,33,28,19995
FIAT,500,2017,101.0,4.0,AUTOMATIC,2dr Hatchback,33,27,19390
FIAT,500,2017,101.0,4.0,AUTOMATIC,Convertible,33,27,17485
FIAT,500,2017,101.0,4.0,AUTOMATIC,Convertible,33,27,20885
FIAT,500,2017,160.0,4.0,MANUAL,Convertible,33,28,21490
FIAT,500,2017,101.0,4.0,AUTOMATIC,2dr Hatchback,33,27,15990
FIAT,500L,2015,160.0,4.0,MANUAL,Wagon,33,25,19345
FIAT,500L,2015,160.0,4.0,MANUAL,Wagon,33,25,23095
FIAT,500L,2015,160.0,4.0,AUTOMATIC,Wagon,30,22,24695
FIAT,500L,2015,160.0,4.0,MANUAL,Wagon,33,25,21695
FIAT,500L,2015,160.0,4.0,MANUAL,Wagon,33,25,20695
FIAT,500L,2016,160.0,4.0,MANUAL,Wagon,33,25,21880
FIAT,500L,2016,160.0,4.0,MANUAL,Wagon,33,25,23395
FIAT,500L,2016,160.0,4.0,AUTOMATIC,Wagon,30,22,24795
FIAT,500L,2016,160.0,4.0,MANUAL,Wagon,33,25,20795
FIAT,500L,2016,160.0,4.0,MANUAL,Wagon,33,25,19495
FIAT,500L,2017,160.0,4.0,AUTOMATIC,Wagon,30,22,23695
FIAT,500L,2017,160.0,4.0,AUTOMATIC,Wagon,30,22,20995
FIAT,500L,2017,160.0,4.0,AUTOMATIC,Wagon,30,22,22995
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,30,21,24635
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,31,22,25135
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,30,21,29235
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,31,22,23335
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,31,22,22735
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,30,21,27035
FIAT,500X,2016,160.0,4.0,MANUAL,4dr SUV,34,25,20000
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,31,22,27335
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,30,21,25235
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,29,21,27035
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,30,22,25135
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,29,21,25235
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,29,21,23890
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,30,22,23335
FIAT,500X,2017,160.0,4.0,MANUAL,4dr SUV,33,25,19995
Ferrari,550,2001,485.0,12.0,MANUAL,Convertible,12,8,248500
Ferrari,550,2001,485.0,12.0,MANUAL,Coupe,12,8,205840
Mercedes-Benz,560-Class,1990,238.0,8.0,AUTOMATIC,Coupe,16,12,2323
Mercedes-Benz,560-Class,1990,238.0,8.0,AUTOMATIC,Sedan,16,12,2170
Mercedes-Benz,560-Class,1991,238.0,8.0,AUTOMATIC,Coupe,16,12,2443
Mercedes-Benz,560-Class,1991,238.0,8.0,AUTOMATIC,Sedan,16,12,2304
McLaren,570S,2016,562.0,8.0,AUTOMATED_MANUAL,Coupe,23,16,184900
Ferrari,575M,2002,515.0,12.0,MANUAL,Coupe,15,9,214670
Ferrari,575M,2002,515.0,12.0,AUTOMATED_MANUAL,Coupe,16,9,224670
Ferrari,575M,2003,515.0,12.0,MANUAL,Coupe,15,9,217890
Ferrari,575M,2003,515.0,12.0,AUTOMATED_MANUAL,Coupe,16,9,228339
Ferrari,575M,2004,515.0,12.0,AUTOMATED_MANUAL,Coupe,16,9,228339
Ferrari,575M,2004,515.0,12.0,MANUAL,Coupe,15,9,217890
Maybach,57,2010,543.0,12.0,AUTOMATIC,Sedan,16,10,366000
Maybach,57,2010,631.0,12.0,AUTOMATIC,Sedan,16,10,455500
Maybach,57,2010,604.0,12.0,AUTOMATIC,Sedan,16,10,405500
Maybach,57,2011,543.0,12.0,AUTOMATIC,Sedan,16,10,372500
Maybach,57,2011,620.0,12.0,AUTOMATIC,Sedan,16,10,412000
Maybach,57,2012,543.0,12.0,AUTOMATIC,Sedan,16,10,379050
Maybach,57,2012,620.0,12.0,AUTOMATIC,Sedan,16,10,418950
Ferrari,599,2009,611.0,12.0,AUTOMATED_MANUAL,Coupe,15,11,320580
Ferrari,599,2009,611.0,12.0,MANUAL,Coupe,15,11,310543
Ferrari,599,2010,611.0,12.0,MANUAL,Coupe,15,11,310543
Ferrari,599,2011,611.0,12.0,AUTOMATED_MANUAL,Coupe,15,11,320580
Ferrari,599,2011,661.0,12.0,AUTOMATED_MANUAL,Coupe,15,11,410000
Mazda,5,2013,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,24470
Mazda,5,2013,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,20940
Mazda,5,2013,157.0,4.0,MANUAL,Passenger Minivan,28,21,19940
Mazda,5,2013,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,22070
Mazda,5,2014,157.0,4.0,MANUAL,Passenger Minivan,28,21,20140
Mazda,5,2014,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,24670
Mazda,5,2014,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,21140
Mazda,5,2014,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,22270
Mazda,5,2015,157.0,4.0,AUTOMATIC,Passenger Minivan,28,21,24770
Mazda,5,2015,157.0,4.0,AUTOMATIC,Passenger Minivan,28,21,22370
Mazda,5,2015,157.0,4.0,AUTOMATIC,Passenger Minivan,28,21,21240
BMW,6 Series Gran Coupe,2015,445.0,8.0,AUTOMATIC,Sedan,24,16,92600
BMW,6 Series Gran Coupe,2015,315.0,6.0,AUTOMATIC,Sedan,29,20,81300
BMW,6 Series Gran Coupe,2015,315.0,6.0,AUTOMATIC,Sedan,31,20,78300
BMW,6 Series Gran Coupe,2015,445.0,8.0,AUTOMATIC,Sedan,25,17,89600
BMW,6 Series Gran Coupe,2016,445.0,8.0,AUTOMATIC,Sedan,24,15,93900
BMW,6 Series Gran Coupe,2016,315.0,6.0,AUTOMATIC,Sedan,29,20,82500
BMW,6 Series Gran Coupe,2016,445.0,8.0,AUTOMATIC,Sedan,25,17,90900
BMW,6 Series Gran Coupe,2016,315.0,6.0,AUTOMATIC,Sedan,31,20,79500
BMW,6 Series Gran Coupe,2017,445.0,8.0,AUTOMATIC,Sedan,24,17,91200
BMW,6 Series Gran Coupe,2017,315.0,6.0,AUTOMATIC,Sedan,28,19,82800
BMW,6 Series Gran Coupe,2017,445.0,8.0,AUTOMATIC,Sedan,24,15,94200
BMW,6 Series Gran Coupe,2017,315.0,6.0,AUTOMATIC,Sedan,29,20,79800
BMW,6 Series,2015,445.0,8.0,AUTOMATIC,Convertible,25,17,94900
BMW,6 Series,2015,315.0,6.0,AUTOMATIC,Convertible,29,20,86600
BMW,6 Series,2015,315.0,6.0,AUTOMATIC,Coupe,29,20,79100
BMW,6 Series,2015,315.0,6.0,AUTOMATIC,Coupe,32,21,76100
BMW,6 Series,2015,445.0,8.0,AUTOMATIC,Coupe,25,16,90400
BMW,6 Series,2015,315.0,6.0,AUTOMATIC,Convertible,31,20,83600
BMW,6 Series,2015,445.0,8.0,AUTOMATIC,Coupe,25,17,87400
BMW,6 Series,2015,445.0,8.0,AUTOMATIC,Convertible,24,16,97900
BMW,6 Series,2016,315.0,6.0,AUTOMATIC,Convertible,29,20,87800
BMW,6 Series,2016,315.0,6.0,AUTOMATIC,Coupe,31,20,77300
BMW,6 Series,2016,445.0,8.0,AUTOMATIC,Convertible,24,15,99200
BMW,6 Series,2016,445.0,8.0,AUTOMATIC,Convertible,25,17,96200
BMW,6 Series,2016,315.0,6.0,AUTOMATIC,Coupe,29,20,80300
BMW,6 Series,2016,315.0,6.0,AUTOMATIC,Convertible,31,20,84800
BMW,6 Series,2016,445.0,8.0,AUTOMATIC,Coupe,25,16,91700
BMW,6 Series,2016,445.0,8.0,AUTOMATIC,Coupe,25,17,88700
BMW,6 Series,2017,445.0,8.0,AUTOMATIC,Coupe,24,16,92000
BMW,6 Series,2017,315.0,6.0,AUTOMATIC,Coupe,30,21,77600
BMW,6 Series,2017,445.0,8.0,AUTOMATIC,Coupe,24,17,89000
BMW,6 Series,2017,315.0,6.0,AUTOMATIC,Coupe,28,19,80600
BMW,6 Series,2017,315.0,6.0,AUTOMATIC,Convertible,29,20,85100
BMW,6 Series,2017,315.0,6.0,AUTOMATIC,Convertible,28,19,88100
BMW,6 Series,2017,445.0,8.0,AUTOMATIC,Convertible,24,17,96500
BMW,6 Series,2017,445.0,8.0,AUTOMATIC,Convertible,24,15,99500
Mercedes-Benz,600-Class,1992,402.0,12.0,AUTOMATIC,Sedan,14,10,2960
